,timestamp,Stock,Close,Volume,RSI,BBANDS_Up,BBANDS_Mid,BBANDS_Low,BETA,Sector,Name,Employees,Exchange_Symbol,Market Cap,Reward,RISK,Reward_Risk
37127,2019-11-12 00:00:00-05:00,CHTR,474.07,736223.0,71.45339528992338,475.66230271136567,470.958,466.2536972886343,0.3217674950435497,Communication Services,Charter Communications Inc.,94800,Nasdaq Global Select,105200001383.20656,28.546604710076622,10.134389050989551,0.5162414240400993
37491,2019-11-12 00:00:00-05:00,CVX,120.96,5252028.0,58.09532430025078,122.16059415502373,120.89799999999971,119.63540584497574,0.5991136744103821,Energy,Chevron Corporation,51900,New York Stock Exchange,227031193974.1038,41.90467569974922,18.87061341621317,0.41827431629136286
37855,2019-11-12 00:00:00-05:00,CMG,757.27,711039.0,41.595131400215095,759.9118168115157,742.7820000000003,725.652183188485,1.1945387120915074,Consumer Cyclical,Chipotle Mexican Grill Inc.,68890,New York Stock Exchange,21022014128.33848,58.404868599784905,37.62611505582261,0.3741291719959157
38219,2019-11-12 00:00:00-05:00,CB,151.4,1628074.0,47.164795749915314,153.0830521764806,151.86599999999981,150.64894782351905,0.4716775783652091,Financial Services,Chubb Limited,31000,New York Stock Exchange,68481574807.649025,52.835204250084686,14.856459228762493,0.315457509785859
38583,2019-11-12 00:00:00-05:00,CHD,67.05,1708888.0,29.427513508193602,67.79539579594507,67.37199999999997,66.94860420405487,1.0354048116172283,Consumer Defensive,Church & Dwight Company Inc.,4700,New York Stock Exchange,16613405926.321096,70.5724864918064,32.61350063354972,0.2666573656624733
38947,2019-11-12 00:00:00-05:00,CI,188.97,1960844.0,76.52768086487984,190.76580551145062,186.55999999999992,182.35419448854918,0.4870649494163267,Healthcare,Cigna Corporation,46000,New York Stock Exchange,45822564982.875916,23.47231913512016,15.341151414536968,0.5682217884302083
39311,2019-11-12 00:00:00-05:00,XEC,45.02,2469143.0,49.91959129390519,46.79482800121375,45.79199999999997,44.78917199878618,0.5374997226572585,Energy,Cimarex Energy Co,910,New York Stock Exchange,4310830502.264308,50.08040870609481,16.92981398723888,0.34429456302045797
39675,2019-11-12 00:00:00-05:00,CINF,108.57,719415.0,36.75694473579424,110.94259655251965,109.26600000000003,107.58940344748044,-0.16216458385889046,Financial Services,Cincinnati Financial Corporation,4925,Nasdaq Global Select,17492298723.655327,63.24305526420576,5.1070010962132475,0.20640777124679474
40039,2019-11-12 00:00:00-05:00,CTAS,258.85,1251369.0,38.72649474961543,265.4921224571773,261.4580000000002,257.4238775428231,0.2807260023840987,Industrials,Cintas Corporation,41000,Nasdaq Global Select,27521948185.474083,61.27350525038457,8.841608710639495,0.2295000615433974
40403,2019-11-12 00:00:00-05:00,CSCO,48.37,17750518.0,55.65556556868682,48.882214828381606,48.39799999999995,47.9137851716183,1.2029373951167108,Technology,Cisco Systems Inc.,74200,Nasdaq Global Select,221110699380.1728,44.34443443131318,37.89066811167533,0.4734749817288789
40767,2019-11-12 00:00:00-05:00,C,75.07,12177590.0,62.58039309304567,76.60257248421772,75.40400000000007,74.20542751578242,0.8201712249394646,Financial Services,Citigroup Inc.,209000,New York Stock Exchange,182343282550.70667,37.41960690695433,25.833782562648416,0.4767765307419579
41131,2019-11-12 00:00:00-05:00,CFG,38.39,4300249.0,69.49387941253572,38.822782531896216,38.23199999999999,37.641217468103754,0.9716923357410684,Financial Services,Citizens Financial Group Inc.,17600,New York Stock Exchange,18121671221.032818,30.50612058746428,30.606599058814727,0.5495305337839181
41495,2019-11-12 00:00:00-05:00,CTXS,111.43,2663229.0,79.5540489753013,112.0380854674658,110.63400000000007,109.22991453253437,0.2784642876978603,Technology,Citrix Systems Inc.,7500,Nasdaq Global Select,14864614831.45315,20.4459510246987,8.770366168217569,0.5857716267126384
41859,2019-11-12 00:00:00-05:00,CLX,145.36,744507.0,37.549625190482544,149.42008489560624,147.18200000000002,144.94391510439374,1.2633785963369353,Consumer Defensive,Clorox Company (The),8700,New York Stock Exchange,18405479709.099125,62.450374809517456,39.794526661192656,0.3619815550462851
42223,2019-11-12 00:00:00-05:00,CME,201.49,1139098.0,44.984420957452706,201.5494049887893,199.17999999999958,196.81059501120984,0.7082889471714378,Financial Services,CME Group Inc.,2830,Nasdaq Global Select,70595898986.08553,55.015579042547294,22.309563540395523,0.32220419278494455
42587,2019-11-12 00:00:00-05:00,CMS,59.59,1405085.0,32.103455716780324,61.39873664376097,60.03000000000005,58.66126335623912,0.6497653940530844,Utilities,CMS Energy Corporation,7952,New York Stock Exchange,16761277368.675032,67.89654428321967,20.466109659548014,0.2149111819810706
42951,2019-11-12 00:00:00-05:00,KO,51.71,14272599.0,34.99416585564939,52.935976500935155,52.170000000000044,51.40402349906495,0.6279373972635464,Consumer Defensive,Coca-Cola Company (The),61800,New York Stock Exchange,218217850439.52106,65.00583414435062,19.77854194964795,0.23368743136001766
43315,2019-11-12 00:00:00-05:00,CTSH,62.84,3521484.0,61.828026788621294,63.25357558697166,62.72600000000002,62.198424413028384,0.22508882283242465,Technology,Cognizant Technology Solutions Corporation,274200,Nasdaq Global Select,35527297970.61738,38.171973211378706,7.089073720897414,0.4284360983856727
43679,2019-11-12 00:00:00-05:00,CL,66.64,3565939.0,40.234080331289476,66.88883729609408,66.64000000000013,66.39116270390619,1.2998482670293996,Consumer Defensive,Colgate-Palmolive Company,35900,New York Stock Exchange,57030481383.956985,59.765919668710524,40.9432975814287,0.38575175008576323
44043,2019-11-12 00:00:00-05:00,CMCSA,45.23,14016462.0,52.3956936589596,45.72609900382896,44.91800000000005,44.10990099617114,-0.08827234570819058,Communication Services,Comcast Corporation Class A Common Stock,164000,Nasdaq Global Select,205240869034.03912,47.6043063410404,2.779443627035975,0.34214777332415486
44407,2019-11-12 00:00:00-05:00,CMA,71.42,1535526.0,66.33118808938667,72.43783363188312,71.36800000000015,70.29816636811718,0.961931463928837,Financial Services,Comerica Incorporated,8190,New York Stock Exchange,11627942681.416462,33.66881191061333,30.299137941641547,0.5229154219261084
44771,2019-11-12 00:00:00-05:00,CAG,27.58,2832106.0,47.51822531010969,27.94830703549717,27.64200000000004,27.335692964502915,0.6089523740090946,Consumer Defensive,ConAgra Brands Inc.,12400,New York Stock Exchange,13129936214.896885,52.48177468989031,19.180526058069695,0.33131216407010894
45135,2019-11-12 00:00:00-05:00,CXO,72.26,1906192.0,63.146945023887845,73.09279551475305,72.30799999999995,71.52320448524684,0.4289556301159668,Energy,Concho Resources Inc.,1203,New York Stock Exchange,14072750522.535593,36.853054976112155,13.51074562968961,0.4491428616917501
45499,2019-11-12 00:00:00-05:00,COP,58.23,6148558.0,55.58316593818361,60.058381178379854,58.69400000000019,57.32961882162053,0.40593604583447707,Energy,ConocoPhillips,11100,New York Stock Exchange,66114197143.62794,44.41683406181639,12.785643688367108,0.3824948218006676
45863,2019-11-12 00:00:00-05:00,ED,86.42,1526626.0,30.43941626674121,88.99726520524702,87.53599999999993,86.07473479475281,0.8772479893857488,Utilities,Consolidated Edison Inc.,15591,New York Stock Exchange,26752047567.76104,69.5605837332588,27.631663540789585,0.24176172998920573
46227,2019-11-12 00:00:00-05:00,STZ,183.83,1747705.0,30.71792013609447,194.92064769747083,187.88,180.83935230252914,0.6907346818901635,Consumer Defensive,Constellation Brands Inc.,9600,New York Stock Exchange,34990488111.632416,69.28207986390552,21.756615594929045,0.21111154697850873
46591,2019-11-12 00:00:00-05:00,COO,294.53,255374.0,53.997759029418795,295.8830612989792,293.0199999999997,290.1569387010202,0.6661954185053239,Healthcare,The Cooper Companies Inc.,11800,New York Stock Exchange,14046065584.234652,46.002240970581205,20.98364474969622,0.39042105613221934
46955,2019-11-12 00:00:00-05:00,CPRT,82.3,1347936.0,51.095635838968754,83.12926445723639,82.04200000000007,80.95473554276374,0.35897290938591103,Consumer Cyclical,Copart Inc.,6026,Nasdaq Global Select,19172047908.24544,48.904364161031246,11.306335417937948,0.34093035134372085
47319,2019-11-12 00:00:00-05:00,GLW,29.62,2980520.0,50.048529728901215,30.51833069455161,29.991999999999923,29.46566930544823,-0.02764560626165541,Technology,Corning Incorporated,46200,New York Stock Exchange,23722624555.20075,49.951470271098785,0.8697407439962785,0.3208201426748571
47683,2019-11-12 00:00:00-05:00,COST,300.5,1674803.0,55.171541038351634,305.5373338580498,302.14799999999946,298.7586661419491,0.6915414507392789,Consumer Defensive,Costco Wholesale Corporation,245000,Nasdaq Global Select,131066015973.02615,44.828458961648366,21.78202828924788,0.402653387908295
48047,2019-11-12 00:00:00-05:00,COTY,12.41,5876389.0,63.58361142470665,13.280055347726453,12.73800000000001,12.19594465227357,-0.09411296287543627,Consumer Defensive,Coty Inc. Class A,20000,New York Stock Exchange,8931191807.551155,36.41638857529335,2.963419271196362,0.4409813047617432
48411,2019-11-12 00:00:00-05:00,CCI,130.66,3373164.0,33.822094526765426,134.0713176284728,131.6799999999999,129.28868237152702,1.217037367513482,Real Estate,Crown Castle International Corp. (REIT),4500,New York Stock Exchange,53464681005.89957,66.17790547323457,38.334808076692575,0.330243114545472
48775,2019-11-12 00:00:00-05:00,CSX,72.75,3001351.0,56.90826777435415,74.65873387598322,73.68000000000002,72.70126612401683,0.92394093484636,Industrials,CSX Corporation,24006,Nasdaq Global Select,61101622349.06005,43.09173222564585,29.10246097073187,0.4433260793286744
49139,2019-11-12 00:00:00-05:00,CMI,184.09,1296099.0,68.43091288416423,188.14239167662706,184.14400000000006,180.14560832337318,0.7639523357248217,Industrials,Cummins Inc.,58600,New York Stock Exchange,29628053194.457207,31.56908711583577,24.062924096654687,0.5195100670119971
49503,2019-11-12 00:00:00-05:00,CVS,72.35,5376247.0,72.96425184589486,72.94747432645606,71.85200000000009,70.75652567354412,0.9535646255396754,Healthcare,CVS Health Corporation,246000,New York Stock Exchange,74183984077.59296,27.035748154105136,30.035587971124002,0.5757715074817733
49867,2019-11-12 00:00:00-05:00,DHI,54.27,9997829.0,60.01786275861728,54.5925071428471,52.23,49.867492857152904,0.32072041460301465,Consumer Cyclical,D.R. Horton Inc.,7735,New York Stock Exchange,19715185787.86113,39.98213724138272,10.101406697752038,0.4163186948808443
50231,2019-11-12 00:00:00-05:00,DHR,135.54,1761828.0,45.1436227862858,135.73993826914662,134.93000000000012,134.1200617308536,0.5933013230685846,Healthcare,Danaher Corporation,67000,New York Stock Exchange,93573505987.11627,54.8563772137142,18.68752812718062,0.310237894789046
50595,2019-11-12 00:00:00-05:00,DRI,112.44,1066955.0,46.691135323629275,115.45281878482581,113.5960000000003,111.73918121517485,0.5934851492743457,Consumer Cyclical,Darden Restaurants Inc.,180656,New York Stock Exchange,13949989513.709991,53.308864676370725,18.693318533168554,0.3229241261845025
50959,2019-11-12 00:00:00-05:00,DVA,69.93,1267654.0,77.1878303875572,70.69013214897126,69.78200000000002,68.87386785102879,0.6398682597752459,Healthcare,DaVita Inc.,74500,New York Stock Exchange,12019312561.26862,22.8121696124428,20.15435636328363,0.5834707615482632
51323,2019-11-12 00:00:00-05:00,DE,176.39,1521205.0,56.751512475088575,180.4517046773097,177.6820000000003,174.91229532269094,1.1214286773891995,Industrials,Deere & Company,60500,New York Stock Exchange,56291045731.35429,43.248487524911425,35.32319648680976,0.4692080323341507
51687,2019-11-12 00:00:00-05:00,DAL,57.22,5250464.0,61.27177992616245,57.83822673790125,57.449999999999974,57.061773262098704,0.7275521549746439,Industrials,Delta Air Lines Inc.,86564,New York Stock Exchange,39371463795.8805,38.72822007383755,22.91634206442974,0.4565745271337854
52051,2019-11-12 00:00:00-05:00,XRAY,56.16,3182010.0,57.48011653747387,57.86132593263854,56.389999999999866,54.91867406736121,0.3368871023813459,Healthcare,DENTSPLY SIRONA Inc.,16100,Nasdaq Global Select,12424360091.922579,42.51988346252613,10.610646853850294,0.39501352315984584
52415,2019-11-12 00:00:00-05:00,DVN,22.37,8563661.0,52.78034328654585,23.075227226706534,22.514,21.952772773293468,0.44364209965976986,Energy,Devon Energy Corporation,4900,New York Stock Exchange,10849210861.975643,47.21965671345415,13.973359873594463,0.3609661689699476
52779,2019-11-12 00:00:00-05:00,FANG,78.01,3245680.0,38.48128030093475,78.56189318122193,76.5960000000002,74.63010681877847,1.077915988954282,Energy,Diamondback Energy Inc.,251,Nasdaq Global Select,7747449210.768263,61.51871969906525,33.952575085897216,0.33197669548082315
53143,2019-11-12 00:00:00-05:00,DLR,116.1,3680147.0,21.017764798818533,123.03297781635105,118.14200000000002,113.251022183649,0.017020171624975017,Real Estate,Digital Realty Trust Inc.,1436,New York Stock Exchange,23910649021.0017,78.98223520118147,0.5350464598493839,0.06425053536519292
53507,2019-11-12 00:00:00-05:00,DFS,84.45,1541039.0,65.37184427883409,85.21449418047409,84.16200000000006,83.10950581952603,0.7826160079313659,Financial Services,Discover Financial Services,16500,New York Stock Exchange,28372216635.375423,34.62815572116591,24.650817639113402,0.495885315525104
53871,2019-11-12 00:00:00-05:00,DISCA,30.74,2891540.0,71.13568011724094,32.84710766623198,30.264999999999947,27.68289233376792,0.32745451530207725,Consumer Cyclical,Discovery Inc. Series A Common Stock,7000,Nasdaq Global Select,16256187278.479641,28.864319882759062,10.313526492368744,0.5136867450707053
54235,2019-11-12 00:00:00-05:00,DISCK,28.48,2871814.0,70.74076055631016,30.302729353761283,28.048999999999968,25.79527064623867,0.32438874772191484,Consumer Cyclical,Discovery Inc.,7000,Nasdaq Global Select,14992811878.890757,29.259239443689836,10.21695680645105,0.5101103458580659
54599,2019-11-12 00:00:00-05:00,DISH,36.01,2656147.0,61.02321437612337,36.95626643177521,35.10199999999997,33.247733568224746,0.9542134349017878,Communication Services,DISH Network Corporation,17000,Nasdaq Global Select,16979355327.956469,38.97678562387663,30.056025044281498,0.47960945061591886
54963,2019-11-12 00:00:00-05:00,DG,156.98,1503296.0,39.8231228530788,160.34009074212466,158.13600000000034,155.931909257876,0.287564878844987,Consumer Defensive,Dollar General Corporation,129000,New York Stock Exchange,41818270690.19135,60.1768771469212,9.057028873645754,0.2393724034990546
55327,2019-11-12 00:00:00-05:00,DLTR,107.69,1850477.0,33.64216715806048,114.39506773810221,110.44599999999996,106.49693226189771,0.7324001568752541,Consumer Defensive,Dollar Tree Inc.,176100,Nasdaq Global Select,26019821357.78005,66.35783284193951,23.06905097292616,0.2389464621761371
55691,2019-11-12 00:00:00-05:00,D,79.72,2805112.0,38.827996554643576,81.124587186936,80.17400000000002,79.22341281306404,0.6036355436615937,Utilities,Dominion Energy Inc.,16200,New York Stock Exchange,52109733519.46855,61.172003445356424,19.0130493582513,0.2605220122971615
56055,2019-11-12 00:00:00-05:00,DOV,110.01,1055867.0,75.05070641120474,110.267953486862,109.57999999999996,108.89204651313791,0.7051552575384448,Industrials,Dover Corporation,29000,New York Stock Exchange,15835329525.812828,24.949293588795257,22.210854353965406,0.5701493107716414
56419,2019-11-12 00:00:00-05:00,DTE,120.57,1460525.0,25.880144004363803,124.074105261058,121.48999999999985,118.90589473894173,0.7234018825098207,Utilities,DTE Energy Company,10200,New York Stock Exchange,21986298194.483826,74.1198559956362,22.785611179611788,0.18317678169513057
56783,2019-11-12 00:00:00-05:00,DUK,87.59,4184255.0,18.842264307331266,95.05610908966776,90.21600000000014,85.37589091033249,0.7358644336981781,Utilities,Duke Energy Corporation (Holding Company),29060,New York Stock Exchange,62051950029.7778,81.15773569266874,23.178173440945734,0.1424292657107329
57147,2019-11-12 00:00:00-05:00,DRE,34.9,3217388.0,56.9403404598781,35.01860536656521,34.75399999999996,34.48939463343471,0.6607392888693702,Real Estate,Duke Realty Corporation,400,New York Stock Exchange,12369033773.635723,43.0596595401219,20.81178021284103,0.414220002532979
57511,2019-11-12 00:00:00-05:00,DXC,35.25,19512985.0,73.63328549275286,35.29688069377851,30.66599999999996,26.035119306221407,0.3935772038203047,Technology,DXC Technology Company,150000,New York Stock Exchange,9807852928.617004,26.36671450724714,12.396348198605352,0.5383440132670092
57875,2019-11-12 00:00:00-05:00,ETFC,43.68,2212354.0,62.96790541900631,43.758045748211266,43.45200000000004,43.145954251788815,0.6711848637543802,Financial Services,E*TRADE Financial Corporation,4091,Nasdaq Global Select,11173252851.163824,37.03209458099369,21.14080903172551,0.46545653180944735
58239,2019-11-12 00:00:00-05:00,EMN,82.36,1754493.0,69.18620829365125,84.42308739512534,82.59800000000018,80.77291260487502,0.7245154615235091,Basic Materials,Eastman Chemical Company,14000,New York Stock Exchange,11479783993.610962,30.813791706348752,22.820688194677203,0.5222880159085749
58603,2019-11-12 00:00:00-05:00,ETN,92.35,3882342.0,70.46044710863316,92.84659139533716,91.71000000000004,90.57340860466292,0.4750936681855389,Industrials,Eaton Corporation PLC,96000,New York Stock Exchange,39884318025.323265,29.53955289136684,14.964063837523604,0.5150343302900547
58967,2019-11-12 00:00:00-05:00,EBAY,35.07,6990081.0,32.811141258616665,35.57457384984435,35.17000000000005,34.76542615015576,1.13794472006267,Consumer Cyclical,eBay Inc.,14100,Nasdaq Global Select,33826389609.30725,67.18885874138334,35.843441095011855,0.30789390086207147
59331,2019-11-12 00:00:00-05:00,ECL,188.32,755578.0,39.18889009314268,193.5335109659205,190.2619999999998,186.99048903407916,-0.1361569233514913,Basic Materials,Ecolab Inc.,48400,New York Stock Exchange,54042135641.138535,60.81110990685732,4.28777669612989,0.2268468110421684
59695,2019-11-12 00:00:00-05:00,EIX,66.84,2438640.0,44.32758420689472,67.04085379898426,66.16200000000006,65.28314620101587,0.3354371315844593,Utilities,Edison International,12521,New York Stock Exchange,18873591540.996143,55.67241579310528,10.564973716280699,0.28116686184011314
60059,2019-11-12 00:00:00-05:00,EW,239.35,1032063.0,63.57264162709366,239.42821982107213,235.716,232.00378017892785,0.3704861148825521,Healthcare,Edwards Lifesciences Corporation,12200,New York Stock Exchange,49203670418.82442,36.42735837290634,11.668993907091128,0.4496605764137016
60423,2019-11-12 00:00:00-05:00,EA,96.33,4056586.0,49.85947594378462,99.28824186950956,97.37799999999996,95.46775813049037,0.8292983639798807,Technology,Electronic Arts Inc.,9300,Nasdaq Global Select,29875922478.321037,50.14052405621538,26.121281509458143,0.37589151115092645
60787,2019-11-12 00:00:00-05:00,EMR,74.07,2497226.0,74.04078283534655,74.13331501765515,73.83000000000014,73.52668498234512,0.4674535559938232,Industrials,Emerson Electric Company,76500,New York Stock Exchange,46008848143.57196,25.959217164653452,14.723405269827861,0.5455999775309786
61151,2019-11-12 00:00:00-05:00,ETR,114.86,1548306.0,40.808988975751795,116.46981130877462,114.98600000000003,113.50218869122543,0.461780753386363,Utilities,Entergy Corporation,13504,New York Stock Exchange,20721633159.04356,59.191011024248205,14.544715675215315,0.26131973395795705
61515,2019-11-12 00:00:00-05:00,EOG,73.29,3566593.0,52.97614522650503,76.02814379195429,73.59400000000012,71.15985620804594,0.7733927505243069,Energy,EOG Resources Inc.,2664,New York Stock Exchange,41042643790.267586,47.02385477349497,24.360291026234762,0.3937529809964591
61879,2019-11-12 00:00:00-05:00,EFX,135.11,752876.0,43.031065861651065,135.75600701748579,134.61600000000016,133.4759929825145,0.01181425954088267,Industrials,Equifax Inc.,10300,New York Stock Exchange,16082661840.184504,56.968934138348935,0.3710636132275618,0.2587497879250631
62243,2019-11-12 00:00:00-05:00,EQIX,531.24,415899.0,36.38606632211625,538.4923888664553,530.1859999999998,521.8796111335446,0.8540736709411615,Real Estate,Equinix Inc.,7273,Nasdaq Global Select,42338516344.477264,63.61393367788375,26.90168757391219,0.27835397025120084
62607,2019-11-12 00:00:00-05:00,EQR,83.41,1986475.0,31.744780176002273,85.67872165482028,84.23999999999992,82.80127834517955,0.7755882158365571,Real Estate,Equity Residential of Beneficial Interest,2700,New York Stock Exchange,30031574995.185555,68.25521982399772,24.429446756440495,0.23244818647121418
62971,2019-11-12 00:00:00-05:00,ESS,309.03,532597.0,25.03202003755293,319.83715690952727,314.02800000000025,308.21884309047323,0.8025510549522105,Real Estate,Essex Property Trust Inc.,1835,New York Stock Exchange,20020823019.17941,74.96797996244707,25.27875866178396,0.1928463390360573
63335,2019-11-12 00:00:00-05:00,EL,187.95,1098507.0,48.81743914167445,187.9695424215529,187.33600000000007,186.7024575784472,0.805905876513049,Consumer Defensive,Estee Lauder Companies Inc. (The),46000,New York Stock Exchange,68591167155.648865,51.18256085832555,25.38443336019764,0.36471435886141507
63699,2019-11-12 00:00:00-05:00,ES,79.19,1536766.0,27.34802632373641,81.3974229768999,79.73399999999985,78.0705770230998,0.7190740961462138,Utilities,Eversource Energy (D/B/A),8084,New York Stock Exchange,24779761163.530727,72.6519736762636,22.64928872237246,0.1922604138751555
64063,2019-11-12 00:00:00-05:00,RE,269.75,320500.0,71.36176432434341,270.8924866717857,265.40600000000006,259.9195133282144,0.044103259394902034,Financial Services,Everest Re Group Ltd.,1276,New York Stock Exchange,10867019615.012938,28.63823567565659,1.3881461196365903,0.5092310346378298
64427,2019-11-12 00:00:00-05:00,EXC,44.32,4907100.0,38.018569500956666,45.11287895271789,44.513999999999974,43.91512104728205,0.4582801373574134,Utilities,Exelon Corporation,34621,New York Stock Exchange,42549609132.03139,61.981430499043334,14.434448545827705,0.23783858081029108
64791,2019-11-12 00:00:00-05:00,EXPE,95.66,8356305.0,15.646011826674767,135.58157350749337,105.93999999999987,76.29842649250637,1.0975825406182491,Consumer Cyclical,Expedia Group Inc.,22615,Nasdaq Global Select,14592087013.87875,84.35398817332523,34.57205867935762,0.21381041971303896
65155,2019-11-12 00:00:00-05:00,EXPD,76.43,730160.0,57.92589812066928,77.56041020646336,76.90200000000004,76.24358979353673,0.1643676118168392,Industrials,Expeditors International of Washington Inc.,16500,Nasdaq Global Select,13178525585.30501,42.07410187933072,5.176395044842498,0.39241055216076914
65519,2019-11-12 00:00:00-05:00,EXR,104.47,835299.0,25.51389811874409,109.84129137840631,106.65800000000029,103.47470862159422,0.9561177793893328,Real Estate,Extra Space Storage Inc,3380,New York Stock Exchange,12927492118.188751,74.4861018812559,30.116010657747854,0.2272701292801751
65883,2019-11-12 00:00:00-05:00,XOM,69.37,15993701.0,47.82448974753336,73.43329686332098,70.99600000000005,68.55870313667913,0.826747212985847,Energy,Exxon Mobil Corporation,71200,New York Stock Exchange,290835115406.3848,52.17551025246664,26.04092191148451,0.3596932023617387
66247,2019-11-12 00:00:00-05:00,FFIV,146.41,408045.0,62.58320707969948,148.92753931346536,147.60800000000015,146.28846068653488,0.605136593697519,Technology,F5 Networks Inc.,4366,Nasdaq Global Select,8886995581.25668,37.41679292030052,19.060331458647305,0.4566126430474314
66611,2019-11-12 00:00:00-05:00,FB,194.47,18381966.0,60.35302072150785,194.71543374468945,191.37799999999987,188.04056625531032,0.4036011098955447,Technology,Facebook Inc.,33606,Nasdaq Global Select,576168557678.1869,39.64697927849215,12.71209472408173,0.4235237174921825
66975,2019-11-12 00:00:00-05:00,FAST,36.9,3200423.0,60.4227465731035,37.27766131783507,37.018000000000015,36.75833868216496,0.7495884557233088,Industrials,Fastenal Company,21182,Nasdaq Global Select,10492999279.318851,39.5772534268965,23.610471213637354,0.45175669069302943
67339,2019-11-12 00:00:00-05:00,FRT,130.16,353070.0,30.555100771102037,134.77594685270142,131.91599999999968,129.05605314729794,0.6459576883598852,Real Estate,Federal Realty Investment Trust,326,New York Stock Exchange,9491811203.42237,69.44489922889797,20.346169405355692,0.2028672290135922
67703,2019-11-12 00:00:00-05:00,FDX,161.22,1335161.0,58.34350612576335,164.6249083887369,162.74199999999982,160.85909161126267,0.7209436458903373,Industrials,FedEx Corporation,227000,New York Stock Exchange,42693925930.068634,41.65649387423665,22.708178324038855,0.4317396736245301
68067,2019-11-12 00:00:00-05:00,FIS,132.62,5667306.0,53.67409265056426,133.41835692926222,131.78200000000004,130.14564307073786,0.3439683740218432,Industrials,Fidelity National Information Services Inc.,52000,New York Stock Exchange,43012722047.32579,46.32590734943574,10.833702307448794,0.3623608792360368
68431,2019-11-12 00:00:00-05:00,FITB,30.11,4776941.0,66.09312412010681,30.729659534143195,30.348000000000006,29.96634046585681,0.8434459360687044,Financial Services,Fifth Third Bancorp,18163,Nasdaq Global Select,19891937989.749542,33.90687587989319,26.566920833833567,0.5079714017672747
68795,2019-11-12 00:00:00-05:00,FE,46.3,7507071.0,36.264488428461725,47.285934779719284,46.54999999999999,45.8140652202807,0.4712866201336421,Utilities,FirstEnergy Corp.,15617,New York Stock Exchange,23710458678.05261,63.735511571538275,14.844144298604817,0.22474528275606986
69159,2019-11-12 00:00:00-05:00,FRC,109.93,836559.0,72.0302019593496,110.34157622316528,109.88400000000004,109.4264237768348,0.7764054918711629,Financial Services,FIRST REPUBLIC BANK,4242,New York Stock Exchange,18210752610.65198,27.969798040650403,24.455190420272235,0.550707487918758
69523,2019-11-12 00:00:00-05:00,FISV,110.65,2736439.0,64.2097886449816,113.57736750685196,109.2140000000001,104.85063249314823,0.3192823908429907,Industrials,Fiserv Inc.,24000,Nasdaq Global Select,43777740265.480194,35.7902113550184,10.05610988407762,0.4528223725278648
69887,2019-11-12 00:00:00-05:00,FLT,290.73,524788.0,46.85559265297815,297.47217417206593,293.166,288.85982582793406,0.4419004796438255,Industrials,FleetCor Technologies Inc.,7890,New York Stock Exchange,35720012692.238815,53.14440734702185,13.91849997520686,0.31041881229756985
70251,2019-11-12 00:00:00-05:00,FLIR,53.43,394694.0,51.988542265030524,53.69512335686857,53.31000000000002,52.924876643131476,3.1746686872061947,Technology,FLIR Systems Inc.,3542,Nasdaq Global Select,7357886141.059673,48.011457734969476,99.99892211737655,0.8744946207489385
70615,2019-11-12 00:00:00-05:00,FLS,48.97,863280.0,55.61861901875675,49.59505964905753,49.13400000000008,48.67294035094263,0.7889281745807502,Industrials,Flowserve Corporation,16000,New York Stock Exchange,6334690392.132985,44.38138098124325,24.849646785437304,0.41680879845024466
70979,2019-11-12 00:00:00-05:00,FMC,98.35,1124610.0,75.43709290465823,99.36854767835884,97.88199999999998,96.39545232164112,0.5923827002059319,Basic Materials,FMC Corporation,7000,New York Stock Exchange,13159241428.459131,24.56290709534177,18.658592104144425,0.5652181179465255
71343,2019-11-12 00:00:00-05:00,F,9.04,28309428.0,53.986253093283175,9.143452333537956,8.994000000000002,8.844547666462054,0.7982179970131343,Consumer Cyclical,Ford Motor Company,202000,New York Stock Exchange,36993358657.07845,46.013746906716825,25.142270153344064,0.4047569387149707
71707,2019-11-12 00:00:00-05:00,FTNT,99.99,2690031.0,83.74813717429704,100.59029786289791,95.89000000000004,91.1897021371022,0.7272360743407935,Technology,Fortinet Inc.,5462,Nasdaq Global Select,16872965242.693806,16.251862825702958,22.906385729927052,0.6457635027455163
72071,2019-11-12 00:00:00-05:00,FTV,72.1,1734453.0,56.452833945718524,73.40273124458365,72.50799999999997,71.61326875541627,0.6472337707119582,Technology,Fortive Corporation,26000,New York Stock Exchange,24168083790.750164,43.547166054281476,20.3863651699473,0.4088867436642523
72435,2019-11-12 00:00:00-05:00,FBHS,62.38,910517.0,70.7483450168002,62.48511498027601,61.897999999999854,61.3108850197237,0.4938402392806987,Consumer Cyclical,Fortune Brands Home & Security Inc.,23800,New York Stock Exchange,8909850680.758038,29.2516549831998,15.554568641086503,0.5186236477491061
72799,2019-11-12 00:00:00-05:00,FOXA,34.485,4143064.0,63.773891349488856,36.02732082121285,34.53100000000001,33.03467917878716,0.6042738907070512,Consumer Cyclical,Twenty-First Century Fox Inc.,22400,Nasdaq Global Select,42200282521.743866,36.226108650511144,19.03315687523504,0.4666182188880291
73527,2019-11-12 00:00:00-05:00,BEN,27.97,2949969.0,49.33220929161498,28.9255896086435,28.301999999999968,27.67841039135643,1.3015259183899577,Financial Services,Franklin Resources Inc.,9800,New York Stock Exchange,14193952949.173504,50.66779070838502,40.99614250875352,0.44531679733030943
