,timestamp,Stock,Close,Volume,RSI,BBANDS_Up,BBANDS_Mid,BBANDS_Low,BETA,Sector,Name,Employees,Exchange_Symbol,Market Cap,Reward,RISK,Reward_Risk
121211,2019-11-12 00:00:00-05:00,NEE,223.22,2171258.0,38.36359294852633,227.59486100379002,223.62000000000043,219.64513899621082,0.8355248908758026,Utilities,NextEra Energy Inc.,8700,New York Stock Exchange,105971317462.60756,61.63640705147367,-0.6732278796300754,0.38258191236192296
121575,2019-11-12 00:00:00-05:00,NLSN,20.45,4617380.0,46.633794704639556,20.777352993361603,20.279999999999983,19.78264700663837,1.580913929878335,Industrials,Nielsen N.V.,46000,New York Stock Exchange,7279166227.851867,53.366205295360444,-0.6552912122759224,0.4652669096868012
121939,2019-11-12 00:00:00-05:00,NKE,89.5,4734177.0,42.80677286883825,90.54282659705716,89.84800000000004,89.15317340294291,0.2353142292884859,Consumer Cyclical,Nike Inc.,73100,New York Stock Exchange,141355986024.32434,57.19322713116175,-0.6876710474471315,0.4270077323534452
122303,2019-11-12 00:00:00-05:00,NI,26.09,4543353.0,25.918435684766244,27.231410297538677,26.47199999999999,25.7125897024613,1.060193883440062,Utilities,NiSource Inc,8175,New York Stock Exchange,9501952312.165823,74.08156431523375,-0.6678215578657918,0.258163301731032
122667,2019-11-12 00:00:00-05:00,NBL,21.25,5529545.0,53.466976413802385,21.731424741467762,21.091999999999988,20.45257525853221,0.8109694226955662,Energy,Noble Energy Inc.,2277,New York Stock Exchange,10329403382.00238,46.533023586197615,-0.6738187700797977,0.5335918477075506
123031,2019-11-12 00:00:00-05:00,JWN,36.9,4751454.0,56.949598557388285,37.535154299984576,36.96800000000003,36.400845700015495,1.0745733089951957,Consumer Cyclical,Nordstrom Inc.,72500,New York Stock Exchange,7204430789.699588,43.050401442611715,-0.6674755385933976,0.5684130449784119
123395,2019-11-12 00:00:00-05:00,NSC,193.01,1327032.0,60.702703452256095,196.46449245760587,194.19400000000007,191.9235075423943,0.6218281679784177,Industrials,Norfolk Southern Corporation,27110,New York Stock Exchange,52819269153.623184,39.297296547743905,-0.6783701702095186,0.6059410716849741
123759,2019-11-12 00:00:00-05:00,NTRS,106.4,1004032.0,70.84049152213882,107.99187030001532,106.81999999999998,105.64812969998465,0.8690222982942932,Financial Services,Northern Trust Corporation,18100,Nasdaq Global Select,23534732806.585342,29.15950847786118,-0.6724218148469172,0.7073080676606167
124123,2019-11-12 00:00:00-05:00,NOC,351.69,647869.0,48.72648996453015,354.701627543842,347.85000000000014,340.9983724561584,0.10349306374509233,Industrials,Northrop Grumman Corporation,70000,New York Stock Exchange,60995367557.959625,51.27351003546985,-0.6908431257483535,0.4861957852501042
124487,2019-11-12 00:00:00-05:00,NCLH,51.26,1962619.0,50.254327471411244,52.510045869947206,51.856,51.20195413005278,-0.023724528031226242,Consumer Cyclical,Norwegian Cruise Line Holdings Ltd.,31000,New York Stock Exchange,11364507921.596272,49.745672528588756,-0.6939044259632612,0.5014723558643602
124851,2019-11-12 00:00:00-05:00,NRG,38.74,2554585.0,41.96178315444595,40.32900911971713,39.068000000000005,37.80699088028286,0.4557995529276624,Utilities,NRG Energy Inc.,5940,New York Stock Exchange,11211867937.212631,58.03821684555405,-0.6823653993900031,0.4185584891506701
125215,2019-11-12 00:00:00-05:00,NUE,55.3,1893049.0,61.137189927241536,55.7072812233145,55.39599999999998,55.084718776685456,0.6883427218348747,Basic Materials,Nucor Corporation,25100,New York Stock Exchange,17256136417.629288,38.862810072758464,-0.6767695974021566,0.6102852799809122
125579,2019-11-12 00:00:00-05:00,NVDA,209.61,7436761.0,67.59092907708235,209.70830853722043,208.30800000000042,206.90769146278038,0.9328944680163712,Technology,NVIDIA Corporation,11528,Nasdaq Global Select,156864103163.65625,32.40907092291765,-0.6708848270438419,0.6748153932907286
125943,2019-11-12 00:00:00-05:00,NVR,3588.06,49810.0,49.161050196675475,3655.5728186526594,3508.8239999999983,3362.0751813473357,0.4948290692131162,Consumer Cyclical,NVR Inc.,5200,New York Stock Exchange,12778351363.873074,50.838949803324525,-0.6814262127183792,0.4905394308581857
126307,2019-11-12 00:00:00-05:00,ORLY,439.91,456390.0,68.67482153887262,441.07658445148786,440.036,438.99541554851197,0.474586925279328,Consumer Cyclical,O'Reilly Automotive Inc.,75289,Nasdaq Global Select,34579102354.29178,31.32517846112738,-0.6819133095004315,0.6856543553679536
126671,2019-11-12 00:00:00-05:00,OXY,38.44,13283481.0,37.48805964153009,40.37347492440888,39.211999999999826,38.05052507559077,0.7201586979352854,Energy,Occidental Petroleum Corporation,11000,New York Stock Exchange,28710736908.301445,62.51194035846991,-0.6760039937374925,0.37382888062701664
127035,2019-11-12 00:00:00-05:00,OMC,79.09,1693399.0,57.877139841632385,81.16723809235992,79.59000000000003,78.01276190764014,0.7039477336262029,Consumer Cyclical,Omnicom Group Inc.,77300,New York Stock Exchange,17634860741.38275,42.122860158367615,-0.6763940862383041,0.5776884185821312
127399,2019-11-12 00:00:00-05:00,OKE,70.2,2243956.0,47.17612398195074,70.94817449413448,70.22600000000003,69.50382550586556,0.4671988734727319,Energy,ONEOK Inc.,2470,New York Stock Exchange,28487589133.05145,52.82387601804926,-0.6820910918673785,0.4706932096335908
127763,2019-11-12 00:00:00-05:00,ORCL,56.59,7368696.0,63.64475299814928,56.919339856434924,56.238000000000106,55.556660143565274,0.4919366835902238,Technology,Oracle Corporation,137000,New York Stock Exchange,212136467721.95468,36.35524700185072,-0.6814958136328857,0.6353587288359027
128127,2019-11-12 00:00:00-05:00,PCAR,79.43,1296127.0,70.4532127311137,80.23307272129041,79.79299999999994,79.35292727870944,0.9543345849072088,Industrials,PACCAR Inc.,25000,Nasdaq Global Select,27659723781.176567,29.546787268886305,-0.6703689028424078,0.70343544649313
128491,2019-11-12 00:00:00-05:00,PKG,113.71,480187.0,64.42222546939567,114.46490225471668,113.31400000000008,112.1630977452835,1.2542603526479246,Consumer Cyclical,Packaging Corporation of America,14600,New York Stock Exchange,10641211810.549305,35.57777453060433,-0.663151639848974,0.6431307237175855
128855,2019-11-12 00:00:00-05:00,PH,197.54,826113.0,62.65071291279843,200.25287060331752,198.85800000000012,197.4631293966828,0.8517877947680874,Industrials,Parker-Hannifin Corporation,57170,New York Stock Exchange,25935112332.89043,37.34928708720157,-0.6728365372812278,0.6254184508289332
129219,2019-11-12 00:00:00-05:00,PAYX,83.04,1383461.0,46.644738221101896,83.33187998199467,82.93199999999995,82.53212001800524,0.8112151138955708,Industrials,Paychex Inc.,14500,Nasdaq Global Select,29424053484.56296,53.355261778898104,-0.6738128578901952,0.4653789671703222
129583,2019-11-12 00:00:00-05:00,PYPL,102.03,7190887.0,47.951113690073996,103.10732678688323,101.444,99.78067321311673,0.8848706574922485,Financial Services,PayPal Holdings Inc.,18700,Nasdaq Global Select,122602572183.22115,52.048886309926004,-0.6720404478933284,0.4784405168793296
129947,2019-11-12 00:00:00-05:00,PNR,43.14,1127619.0,73.07017590433185,43.42274002225164,43.14400000000001,42.86525997774839,1.0158008057734602,Industrials,Pentair plc.,18400,New York Stock Exchange,7526337395.448097,26.929824095668152,-0.6688898105838603,0.7296025372820083
130311,2019-11-12 00:00:00-05:00,PBCT,16.77,2650148.0,56.54446490040756,17.00769971823193,16.847999999999978,16.688300281768026,0.9955459619830076,Financial Services,People's United Financial Inc.,5584,Nasdaq Global Select,6297010130.559207,43.45553509959244,-0.6693772129688831,0.5643624089725634
130675,2019-11-12 00:00:00-05:00,PEP,131.98,3769829.0,32.526579119683234,134.74714129205557,133.05199999999994,131.35685870794433,0.9843561741472614,Consumer Defensive,PepsiCo Inc.,263000,Nasdaq Global Select,183858837126.7596,67.47342088031677,-0.6696464784016588,0.3242244498109359
131039,2019-11-12 00:00:00-05:00,PKI,87.92,670025.0,60.02356749481675,88.41970301432512,87.17400000000013,85.92829698567513,1.04853082878978,Healthcare,PerkinElmer Inc.,11000,New York Stock Exchange,9704087809.918095,39.97643250518325,-0.6681022117534252,0.5991493172218724
131403,2019-11-12 00:00:00-05:00,PRGO,48.29,1171901.0,29.29329673739133,51.09575255759921,49.543999999999905,47.99224744240061,0.4600643900250855,Healthcare,Perrigo Company plc,10400,New York Stock Exchange,6585398284.710132,70.70670326260867,-0.6822627724927274,0.2919037025835066
131767,2019-11-12 00:00:00-05:00,PFE,36.97,14799682.0,49.306118371462105,37.618839022925044,37.09400000000008,36.56916097707511,0.7693264404539444,Healthcare,Pfizer Inc.,90200,New York Stock Exchange,212230662189.3714,50.693881628537895,-0.6748208458831962,0.4919889953246603
132131,2019-11-12 00:00:00-05:00,PM,84.46,4012235.0,67.1173674616636,84.97980500068435,83.54400000000003,82.10819499931567,1.0009625081217048,Consumer Defensive,Philip Morris International Inc,80600,New York Stock Exchange,130534663052.08595,32.882632538336395,-0.669246871923852,0.6700800771241128
132495,2019-11-12 00:00:00-05:00,PSX,118.1,2552174.0,68.19645472764856,120.16102990118523,118.84000000000015,117.51897009881512,0.5647188202034003,Energy,Phillips 66,14600,New York Stock Exchange,53793736322.66122,31.803545272351442,-0.679744420862874,0.6808709391274026
132859,2019-11-12 00:00:00-05:00,PNW,85.61,1683269.0,24.17343776091165,91.57017256905928,87.22399999999999,82.87782743094073,1.2671490638346663,Utilities,Pinnacle West Capital Corporation,3934,New York Stock Exchange,9636429920.775476,75.82656223908835,-0.662841492378212,0.24071900183091025
133223,2019-11-12 00:00:00-05:00,PXD,136.13,1371300.0,58.61923889132496,137.45133971766765,134.98000000000005,132.50866028233244,0.7477759533790765,Energy,Pioneer Natural Resources Company,3836,New York Stock Exchange,22963300828.75193,41.38076110867504,-0.6753394259772894,0.5851084289667811
